`Jan 30 16:24:57 bc1 pbft-engine[1136]: INFO  | pbft_engine::engine: | Received PeerConnected message with peer info: PeerInfo { peer_id: [2, 251, 163, 36, 246, 153, 171, 101, 160, 163, 129, 32, 16, 226, 114, 198, 12, 165, 91, 96, 190, 54, 190, 79, 201, 151, 135, 80, 99, 42, 77, 175, 87] }
Jan 30 17:16:14 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 95, seq 94 *): Got BlockNew: 94 / 0773c7af0896a0b961e19afdfa47769a5d95b27a36f1670badced97f8356106f663357a9713e351a8c87d104dc6c2e09ec681771ef8f21a603826cb3010ab5ae
Jan 30 17:16:14 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 0773c7af0896a0b961e19afdfa47769a5d95b27a36f1670badced97f8356106f663357a9713e351a8c87d104dc6c2e09ec681771ef8f21a603826cb3010ab5ae
Jan 30 17:16:14 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:73 | Broadcasting PrePrepares
Jan 30 17:16:15 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 95, seq 94 *): Got BlockCommit for 0773c7af0896a0b961e19afdfa47769a5d95b27a36f1670badced97f8356106f663357a9713e351a8c87d104dc6c2e09ec681771ef8f21a603826cb3010ab5ae
Jan 30 17:16:15 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:94 | (PP, view 95, seq 95 *): Initializing block on top of 0773c7af0896a0b961e19afdfa47769a5d95b27a36f1670badced97f8356106f663357a9713e351a8c87d104dc6c2e09ec681771ef8f21a603826cb3010ab5ae
Jan 30 17:16:15 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:15 | (PP, view 95, seq 95 *): Publishing block 5f15d1318b52e8ae1b885426929b2a2619ee7fd91f09bc00e00239488d702dcf1e5c1ab3f07817c135022592a7517c5b3b30687a4fcdb4088165d6a98bbdfa02
Jan 30 17:16:15 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 95, seq 95 *): Got BlockNew: 95 / 5f15d1318b52e8ae1b885426929b2a2619ee7fd91f09bc00e00239488d702dcf1e5c1ab3f07817c135022592a7517c5b3b30687a4fcdb4088165d6a98bbdfa02
Jan 30 17:16:15 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 5f15d1318b52e8ae1b885426929b2a2619ee7fd91f09bc00e00239488d702dcf1e5c1ab3f07817c135022592a7517c5b3b30687a4fcdb4088165d6a98bbdfa02
Jan 30 17:16:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:73 | Broadcasting PrePrepares
Jan 30 17:16:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 95, seq 95 *): Got BlockCommit for 5f15d1318b52e8ae1b885426929b2a2619ee7fd91f09bc00e00239488d702dcf1e5c1ab3f07817c135022592a7517c5b3b30687a4fcdb4088165d6a98bbdfa02
Jan 30 17:16:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:94 | (PP, view 95, seq 96 *): Initializing block on top of 5f15d1318b52e8ae1b885426929b2a2619ee7fd91f09bc00e00239488d702dcf1e5c1ab3f07817c135022592a7517c5b3b30687a4fcdb4088165d6a98bbdfa02
Jan 30 17:16:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:15 | (PP, view 95, seq 96 *): Publishing block 1017d747da41185bf4aba19088a4037a0f92d58c61c959ec38b025c8f7627894228ed676d1993d9da2bdbf56f7c851d29be88cecebb47a5d9a5b76e31867ab8d
Jan 30 17:16:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 95, seq 96 *): Got BlockNew: 96 / 1017d747da41185bf4aba19088a4037a0f92d58c61c959ec38b025c8f7627894228ed676d1993d9da2bdbf56f7c851d29be88cecebb47a5d9a5b76e31867ab8d
Jan 30 17:16:16 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 1017d747da41185bf4aba19088a4037a0f92d58c61c959ec38b025c8f7627894228ed676d1993d9da2bdbf56f7c851d29be88cecebb47a5d9a5b76e31867ab8d
Jan 30 17:16:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:73 | Broadcasting PrePrepares
Jan 30 17:16:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 95, seq 96 *): Got BlockCommit for 1017d747da41185bf4aba19088a4037a0f92d58c61c959ec38b025c8f7627894228ed676d1993d9da2bdbf56f7c851d29be88cecebb47a5d9a5b76e31867ab8d
Jan 30 17:16:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:94 | (PP, view 95, seq 97 *): Initializing block on top of 1017d747da41185bf4aba19088a4037a0f92d58c61c959ec38b025c8f7627894228ed676d1993d9da2bdbf56f7c851d29be88cecebb47a5d9a5b76e31867ab8d
Jan 30 17:16:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:15 | (PP, view 95, seq 97 *): Publishing block 5bb9a072a6e9f04aa4238cc6f9c4c0fdc64907923e1446e9b1d64df66d6e9bd84d1fc19e87d2d113f2880fff1bb467a2092ffaf57355474f3ff65b804f4fee4e
Jan 30 17:16:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 95, seq 97 *): Got BlockNew: 97 / 5bb9a072a6e9f04aa4238cc6f9c4c0fdc64907923e1446e9b1d64df66d6e9bd84d1fc19e87d2d113f2880fff1bb467a2092ffaf57355474f3ff65b804f4fee4e
Jan 30 17:16:17 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 5bb9a072a6e9f04aa4238cc6f9c4c0fdc64907923e1446e9b1d64df66d6e9bd84d1fc19e87d2d113f2880fff1bb467a2092ffaf57355474f3ff65b804f4fee4e
Jan 30 17:16:18 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:73 | Broadcasting PrePrepares
Jan 30 17:16:18 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 95, seq 97 *): Got BlockCommit for 5bb9a072a6e9f04aa4238cc6f9c4c0fdc64907923e1446e9b1d64df66d6e9bd84d1fc19e87d2d113f2880fff1bb467a2092ffaf57355474f3ff65b804f4fee4e
Jan 30 17:16:18 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:94 | (PP, view 95, seq 98 *): Initializing block on top of 5bb9a072a6e9f04aa4238cc6f9c4c0fdc64907923e1446e9b1d64df66d6e9bd84d1fc19e87d2d113f2880fff1bb467a2092ffaf57355474f3ff65b804f4fee4e
Jan 30 17:16:21 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:15 | (PP, view 95, seq 98 *): Publishing block c47e84406a0a60f1aec1b178c85b687c42908c51151e0e96aa355d9de3d794122fde77ef83242ea16cda55c575de6effab935f75de27e0ccbffa18a779ab16c3
Jan 30 17:16:21 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 95, seq 98 *): Got BlockNew: 98 / c47e84406a0a60f1aec1b178c85b687c42908c51151e0e96aa355d9de3d794122fde77ef83242ea16cda55c575de6effab935f75de27e0ccbffa18a779ab16c3
Jan 30 17:16:21 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: c47e84406a0a60f1aec1b178c85b687c42908c51151e0e96aa355d9de3d794122fde77ef83242ea16cda55c575de6effab935f75de27e0ccbffa18a779ab16c3
Jan 30 17:16:21 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:73 | Broadcasting PrePrepares
Jan 30 17:16:21 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 95, seq 98 *): Got BlockCommit for c47e84406a0a60f1aec1b178c85b687c42908c51151e0e96aa355d9de3d794122fde77ef83242ea16cda55c575de6effab935f75de27e0ccbffa18a779ab16c3
Jan 30 17:16:21 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:94 | (PP, view 95, seq 99 *): Initializing block on top of c47e84406a0a60f1aec1b178c85b687c42908c51151e0e96aa355d9de3d794122fde77ef83242ea16cda55c575de6effab935f75de27e0ccbffa18a779ab16c3
Jan 30 17:16:22 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:15 | (PP, view 95, seq 99 *): Publishing block 4e413a9bb332b907734b5b97d7c28038ce3b9ae44fea811100c188649effc31b17376f30afaaa16221edcaee84b8ada450917f9e4e089ea419d7871da8795d96
Jan 30 17:16:22 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 95, seq 99 *): Got BlockNew: 99 / 4e413a9bb332b907734b5b97d7c28038ce3b9ae44fea811100c188649effc31b17376f30afaaa16221edcaee84b8ada450917f9e4e089ea419d7871da8795d96
Jan 30 17:16:22 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 4e413a9bb332b907734b5b97d7c28038ce3b9ae44fea811100c188649effc31b17376f30afaaa16221edcaee84b8ada450917f9e4e089ea419d7871da8795d96
Jan 30 17:16:22 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:73 | Broadcasting PrePrepares
Jan 30 17:16:23 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 95, seq 99 *): Got BlockCommit for 4e413a9bb332b907734b5b97d7c28038ce3b9ae44fea811100c188649effc31b17376f30afaaa16221edcaee84b8ada450917f9e4e089ea419d7871da8795d96
Jan 30 17:16:24 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 100): Got BlockNew: 100 / 4972942937fb4106b3362ed49496f6821ef015bbc8f7805bd1c3ab490ee2b5420f18e7c85bbe57daff17c6d269eb3dadc389554b2fc8a7e4d7c4966f04e372fe
Jan 30 17:16:24 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 4972942937fb4106b3362ed49496f6821ef015bbc8f7805bd1c3ab490ee2b5420f18e7c85bbe57daff17c6d269eb3dadc389554b2fc8a7e4d7c4966f04e372fe
Jan 30 17:16:25 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 100): Got BlockCommit for 4972942937fb4106b3362ed49496f6821ef015bbc8f7805bd1c3ab490ee2b5420f18e7c85bbe57daff17c6d269eb3dadc389554b2fc8a7e4d7c4966f04e372fe
Jan 30 17:16:25 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 101): Got BlockNew: 101 / fc6d840676a84332abfdbf49590e97820727f950ed69b6cbc815d1a4404591055deafe261ed2de243225607526a1b99cbe5df52d1d6347c212cbefd6296174cd
Jan 30 17:16:25 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: fc6d840676a84332abfdbf49590e97820727f950ed69b6cbc815d1a4404591055deafe261ed2de243225607526a1b99cbe5df52d1d6347c212cbefd6296174cd
Jan 30 17:16:26 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 101): Got BlockCommit for fc6d840676a84332abfdbf49590e97820727f950ed69b6cbc815d1a4404591055deafe261ed2de243225607526a1b99cbe5df52d1d6347c212cbefd6296174cd
Jan 30 17:16:28 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 102): Got BlockNew: 102 / 7501482933b45a66756e39496e67e6276537cc907a56dfd63afa1d3a31efa47648426990ed159d207c287e0320c7b984c75e9a76400c29b3b73546f4f31fff20
Jan 30 17:16:28 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 7501482933b45a66756e39496e67e6276537cc907a56dfd63afa1d3a31efa47648426990ed159d207c287e0320c7b984c75e9a76400c29b3b73546f4f31fff20
Jan 30 17:16:28 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 102): Got BlockCommit for 7501482933b45a66756e39496e67e6276537cc907a56dfd63afa1d3a31efa47648426990ed159d207c287e0320c7b984c75e9a76400c29b3b73546f4f31fff20
Jan 30 17:16:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 103): Got BlockNew: 103 / 6d39593ee184ece371afb37c701a5ccc7502e14336051fc025711a5bf94079031f6b75a6c4544884c7533312d1c7d23217dca4ea93d2621d21c5f06abdd5f085
Jan 30 17:16:31 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 6d39593ee184ece371afb37c701a5ccc7502e14336051fc025711a5bf94079031f6b75a6c4544884c7533312d1c7d23217dca4ea93d2621d21c5f06abdd5f085
Jan 30 17:16:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 103): Got BlockCommit for 6d39593ee184ece371afb37c701a5ccc7502e14336051fc025711a5bf94079031f6b75a6c4544884c7533312d1c7d23217dca4ea93d2621d21c5f06abdd5f085
Jan 30 17:16:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 104): Got BlockNew: 104 / 93b026ee7de02def4a8564f66ea6b8a4d4dbf73170fe13e145b7d418b9783f877f9651490a2fd4d853c7360b439998caf2607acc2bc2f824ca6767fdcf8853f5
Jan 30 17:16:32 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 93b026ee7de02def4a8564f66ea6b8a4d4dbf73170fe13e145b7d418b9783f877f9651490a2fd4d853c7360b439998caf2607acc2bc2f824ca6767fdcf8853f5
Jan 30 17:16:33 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 104): Got BlockCommit for 93b026ee7de02def4a8564f66ea6b8a4d4dbf73170fe13e145b7d418b9783f877f9651490a2fd4d853c7360b439998caf2607acc2bc2f824ca6767fdcf8853f5
Jan 30 17:16:34 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 105): Got BlockNew: 105 / caf8cb25c0fd26aecb10d579e02e587cb7d2adccea2f0e346ceecd48392564a61333aadc18a297620d454d61df0ce57c98b4ce3fc2b21339cd009bc44690a1f3
Jan 30 17:16:34 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: caf8cb25c0fd26aecb10d579e02e587cb7d2adccea2f0e346ceecd48392564a61333aadc18a297620d454d61df0ce57c98b4ce3fc2b21339cd009bc44690a1f3
Jan 30 17:16:35 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 105): Got BlockCommit for caf8cb25c0fd26aecb10d579e02e587cb7d2adccea2f0e346ceecd48392564a61333aadc18a297620d454d61df0ce57c98b4ce3fc2b21339cd009bc44690a1f3
Jan 30 17:16:35 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 106): Got BlockNew: 106 / 7acf00c6c22ff98bb28ffcdda2d6715664de8107bbc27bff406fc5142087152952879ed5b469e61a0b8942b8bd71f212a6a45b072f2ca3c755d8d681fbce3d39
Jan 30 17:16:35 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 7acf00c6c22ff98bb28ffcdda2d6715664de8107bbc27bff406fc5142087152952879ed5b469e61a0b8942b8bd71f212a6a45b072f2ca3c755d8d681fbce3d39
Jan 30 17:16:36 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 106): Got BlockCommit for 7acf00c6c22ff98bb28ffcdda2d6715664de8107bbc27bff406fc5142087152952879ed5b469e61a0b8942b8bd71f212a6a45b072f2ca3c755d8d681fbce3d39
Jan 30 17:16:38 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 107): Got BlockNew: 107 / 65ec2292947514235b2105af5b3766262e19a242df234feec78a3f3a556c88de62a411719275001b4d7b42cd3aaa0ec5d727c4e24408db995a1ce6198d743b26
Jan 30 17:16:38 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 65ec2292947514235b2105af5b3766262e19a242df234feec78a3f3a556c88de62a411719275001b4d7b42cd3aaa0ec5d727c4e24408db995a1ce6198d743b26
Jan 30 17:16:39 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 107): Got BlockCommit for 65ec2292947514235b2105af5b3766262e19a242df234feec78a3f3a556c88de62a411719275001b4d7b42cd3aaa0ec5d727c4e24408db995a1ce6198d743b26
Jan 30 17:16:43 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 108): Got BlockNew: 108 / 818c5860f8a5655f41b467cae7c39a63a5e2cf06d9f498f681ee5c00a38147351c12b0608e21b098e58a427f61cda3d3a8362eb0fb950f1d751ffdab7d19951a
Jan 30 17:16:43 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 818c5860f8a5655f41b467cae7c39a63a5e2cf06d9f498f681ee5c00a38147351c12b0608e21b098e58a427f61cda3d3a8362eb0fb950f1d751ffdab7d19951a
Jan 30 17:16:45 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 108): Got BlockCommit for 818c5860f8a5655f41b467cae7c39a63a5e2cf06d9f498f681ee5c00a38147351c12b0608e21b098e58a427f61cda3d3a8362eb0fb950f1d751ffdab7d19951a
Jan 30 17:16:45 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 109): Got BlockNew: 109 / b4844a894bd38fc35124b9c0261a5b069cf61844c5e25470f0a81cad93a7f492647a7ac7888f582099dbb34d996150b351270961ff5a94f145b4edd216e7f23f
Jan 30 17:16:45 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: b4844a894bd38fc35124b9c0261a5b069cf61844c5e25470f0a81cad93a7f492647a7ac7888f582099dbb34d996150b351270961ff5a94f145b4edd216e7f23f
Jan 30 17:16:46 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 109): Got BlockCommit for b4844a894bd38fc35124b9c0261a5b069cf61844c5e25470f0a81cad93a7f492647a7ac7888f582099dbb34d996150b351270961ff5a94f145b4edd216e7f23f
Jan 30 17:16:46 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 110): Got BlockNew: 110 / 1a46e5f231b7c3597a1b2cee7899a1cd4a045da742ce82412058abe49bc081cb34a0f252c0bbaa4ca5d4c6c7a5f1ea9217692075165758eee1df73c99abc9011
Jan 30 17:16:46 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 1a46e5f231b7c3597a1b2cee7899a1cd4a045da742ce82412058abe49bc081cb34a0f252c0bbaa4ca5d4c6c7a5f1ea9217692075165758eee1df73c99abc9011
Jan 30 17:16:47 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 110): Got BlockCommit for 1a46e5f231b7c3597a1b2cee7899a1cd4a045da742ce82412058abe49bc081cb34a0f252c0bbaa4ca5d4c6c7a5f1ea9217692075165758eee1df73c99abc9011
Jan 30 17:16:48 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 111): Got BlockNew: 111 / e70dd8c2abc6dec718c1b715678faa41020c2bdeb3e916eab504cfcb5f333dfb5a8f79119686d8fbbfb7a1af7e524c1c6124050c070ca796f6cf300209e6f197
Jan 30 17:16:48 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: e70dd8c2abc6dec718c1b715678faa41020c2bdeb3e916eab504cfcb5f333dfb5a8f79119686d8fbbfb7a1af7e524c1c6124050c070ca796f6cf300209e6f197
Jan 30 17:16:49 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 111): Got BlockCommit for e70dd8c2abc6dec718c1b715678faa41020c2bdeb3e916eab504cfcb5f333dfb5a8f79119686d8fbbfb7a1af7e524c1c6124050c070ca796f6cf300209e6f197
Jan 30 17:16:51 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 112): Got BlockNew: 112 / 9fc91e3ada1040ccbe4cfa055ed689ff7d81fe6311ce71b5c5727a5a0fcff7097e837973b917bfff5211963e60c30a1d9e77e2500ba15a1cc9d92162ae92c7de
Jan 30 17:16:51 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 9fc91e3ada1040ccbe4cfa055ed689ff7d81fe6311ce71b5c5727a5a0fcff7097e837973b917bfff5211963e60c30a1d9e77e2500ba15a1cc9d92162ae92c7de
Jan 30 17:16:52 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 112): Got BlockCommit for 9fc91e3ada1040ccbe4cfa055ed689ff7d81fe6311ce71b5c5727a5a0fcff7097e837973b917bfff5211963e60c30a1d9e77e2500ba15a1cc9d92162ae92c7de
Jan 30 17:16:53 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 113): Got BlockNew: 113 / 51e6a3b0e67ce80089894f00f90df371acb4903c451653f8cc6601d294c0d2d34edbe9f09c495875aac5ec4dbec67a5382ecbf2fcfce7efddfa406ddec416eab
Jan 30 17:16:53 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 51e6a3b0e67ce80089894f00f90df371acb4903c451653f8cc6601d294c0d2d34edbe9f09c495875aac5ec4dbec67a5382ecbf2fcfce7efddfa406ddec416eab
Jan 30 17:16:54 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 113): Got BlockCommit for 51e6a3b0e67ce80089894f00f90df371acb4903c451653f8cc6601d294c0d2d34edbe9f09c495875aac5ec4dbec67a5382ecbf2fcfce7efddfa406ddec416eab
Jan 30 17:16:55 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 114): Got BlockNew: 114 / 16f39543b3c6ffec7661ca27386ff2f01410f0e6a66c5c76dedb492e13e45e49607ef1fc5c9939e82a53b7f6a869ce297fa559d7d4e580d946cb9fa74268c67e
Jan 30 17:16:55 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 16f39543b3c6ffec7661ca27386ff2f01410f0e6a66c5c76dedb492e13e45e49607ef1fc5c9939e82a53b7f6a869ce297fa559d7d4e580d946cb9fa74268c67e
Jan 30 17:16:55 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 114): Got BlockCommit for 16f39543b3c6ffec7661ca27386ff2f01410f0e6a66c5c76dedb492e13e45e49607ef1fc5c9939e82a53b7f6a869ce297fa559d7d4e580d946cb9fa74268c67e
Jan 30 17:16:56 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 115): Got BlockNew: 115 / 09dbb1684322f78c9111ee5ad54250c32735ba27b3e68501b7c6fa5bcd9cedb37e041abe45bb48cd4f56e61c753f5c7c54c7d596a7706d971d9fc9d14a239038
Jan 30 17:16:56 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 09dbb1684322f78c9111ee5ad54250c32735ba27b3e68501b7c6fa5bcd9cedb37e041abe45bb48cd4f56e61c753f5c7c54c7d596a7706d971d9fc9d14a239038
Jan 30 17:16:57 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 115): Got BlockCommit for 09dbb1684322f78c9111ee5ad54250c32735ba27b3e68501b7c6fa5bcd9cedb37e041abe45bb48cd4f56e61c753f5c7c54c7d596a7706d971d9fc9d14a239038
Jan 30 17:16:59 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 116): Got BlockNew: 116 / dac72a035d8238acf0d8aad46ef59b300823997216906a59ad632d3c1d9aaa855e1b8b2492204e77681dab73712b93716de7732a961e51478eb780f8cdb0c3b8
Jan 30 17:16:59 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: dac72a035d8238acf0d8aad46ef59b300823997216906a59ad632d3c1d9aaa855e1b8b2492204e77681dab73712b93716de7732a961e51478eb780f8cdb0c3b8
Jan 30 17:17:00 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 116): Got BlockCommit for dac72a035d8238acf0d8aad46ef59b300823997216906a59ad632d3c1d9aaa855e1b8b2492204e77681dab73712b93716de7732a961e51478eb780f8cdb0c3b8
Jan 30 17:17:02 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 117): Got BlockNew: 117 / e60b4934344ec43e538f99efe57fdfe338738b4945f6b573f85bb1cca3723cf34248aaf68c264f4bcd1042889265312014f0ecd6b98d9f25f764b2ad1156015d
Jan 30 17:17:02 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: e60b4934344ec43e538f99efe57fdfe338738b4945f6b573f85bb1cca3723cf34248aaf68c264f4bcd1042889265312014f0ecd6b98d9f25f764b2ad1156015d
Jan 30 17:17:03 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 117): Got BlockCommit for e60b4934344ec43e538f99efe57fdfe338738b4945f6b573f85bb1cca3723cf34248aaf68c264f4bcd1042889265312014f0ecd6b98d9f25f764b2ad1156015d
Jan 30 17:17:03 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 118): Got BlockNew: 118 / 1715aa231e2eafb6b1d9c8734fb2d2c2dfd1f5fa7c13608bb5adb724d2907e4336204d2c0e4aa277c294cb1aae58dda275fc388ece36c8ee7d9a83a961dc7fe0
Jan 30 17:17:03 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 1715aa231e2eafb6b1d9c8734fb2d2c2dfd1f5fa7c13608bb5adb724d2907e4336204d2c0e4aa277c294cb1aae58dda275fc388ece36c8ee7d9a83a961dc7fe0
Jan 30 17:17:04 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 118): Got BlockCommit for 1715aa231e2eafb6b1d9c8734fb2d2c2dfd1f5fa7c13608bb5adb724d2907e4336204d2c0e4aa277c294cb1aae58dda275fc388ece36c8ee7d9a83a961dc7fe0
Jan 30 17:17:05 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 119): Got BlockNew: 119 / 058eb45adf119501de53c9ef2f1d682d2649d3c0ad003ad5a83052cfbd57a13552bd90bdce63a382631913d1d6f078d1232b349c006b4ae7d39735afdf1a54ca
Jan 30 17:17:05 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 058eb45adf119501de53c9ef2f1d682d2649d3c0ad003ad5a83052cfbd57a13552bd90bdce63a382631913d1d6f078d1232b349c006b4ae7d39735afdf1a54ca
Jan 30 17:17:06 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:83 | (Fi(false), view 96, seq 119): Got BlockCommit for 058eb45adf119501de53c9ef2f1d682d2649d3c0ad003ad5a83052cfbd57a13552bd90bdce63a382631913d1d6f078d1232b349c006b4ae7d39735afdf1a54ca
Jan 30 17:17:07 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:58 | (PP, view 96, seq 120): Got BlockNew: 120 / 98261d793242d0272dc16b763b32443546e0dea48f98d02cca40ed09b26211b84cbca5bf190ec2d40de85a5787b1f570b81fc98200327e04fb92419e4ea8cf0f
Jan 30 17:17:07 bc1 pbft-engine[1136]: INFO  | pbft_engine::node:67 | Got BlockValid: 98261d793242d0272dc16b763b32443546e0dea48f98d02cca40ed09b26211b84cbca5bf190ec2d40de85a5787b1f570b81fc98200327e04fb92419e4ea8cf0f
